cdr type,cdr datetime,call duration,last calling cellid,user_id
MtSMSRecord,20180713112623,,,3384066821637594455
MtSMSRecord,20180713112623,,,3384066821637594455
MoCallRecord,20180713112602,,20461.0,8574799855706575899
MtCallRecord,20180713112602,,,8574799855706575899
MoCallRecord,20180713112617,,12067.0,6755722184217474035
MtCallRecord,20180713112617,,,6755722184217474035
IncGatewayRecord,20180713112548,,14373.0,7740240980242619751
MtCallRecord,20180713112548,,,7740240980242619751
MoCallRecord,20180713112536,,34056.0,6112973043998581036
MtCallRecord,20180713112536,,,6112973043998581036
MtSMSRecord,20180713112623,,,8498361439667623298
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112622,,,3384066821637594455
MtSMSRecord,20180713112622,,,5156349145469677205
MtSMSRecord,20180713112622,,,2360232289363115828
MtSMSRecord,20180713112622,,,3384066821637594455
MtSMSRecord,20180713112623,,,511108252140127305
IncGatewayRecord,20180713112555,,20762.0,5941511278060279812
MtCallRecord,20180713112555,,,5941511278060279812
MtSMSRecord,20180713112623,,,3384066821637594455
MtSMSRecord,20180713112623,,,3384066821637594455
IncGatewayRecord,20180713112612,,12212.0,6920260503926319748
MtCallRecord,20180713112612,,,6920260503926319748
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112622,,,3384066821637594455
MoCallRecord,20180713112343,,10016.0,4413981740212986246
MtCallRecord,20180713112343,,,4413981740212986246
MtSMSRecord,20180713112622,,,3384066821637594455
OutGatewayRecord,20180713112623,,10382.0,2747556119651354471
MoCallRecord,20180713112623,,10382.0,2747556119651354471
MoSMSRecord,20180713112623,,20632.0,6050782557970802551
MtCallRecord,20180713112603,,,3426670867412767892
MoCallRecord,20180713112603,,20133.0,3426670867412767892
MtSMSRecord,20180713112624,,,6544128895848252072
MoCallRecord,20180713112604,,35335.0,4510462898413402105
MtCallRecord,20180713112604,,,4510462898413402105
MtSMSRecord,20180713112622,,,3384066821637594455
MoCallRecord,20180713112341,,14112.0,8498647220550115540
MtCallRecord,20180713112341,,,8498647220550115540
MtSMSRecord,20180713112623,,,3384066821637594455
MtSMSRecord,20180713112623,,,3384066821637594455
MoCallRecord,20180713112557,,14063.0,836757761943117621
MtCallRecord,20180713112557,,,836757761943117621
MtSMSRecord,20180713112623,,,3384066821637594455
MoCallRecord,20180713112515,,14217.0,2088581441557564875
MtCallRecord,20180713112515,,,2088581441557564875
MoCallRecord,20180713112604,,10191.0,3742657265638651343
MtCallRecord,20180713112604,,,3742657265638651343
MtSMSRecord,20180713112622,,,3384066821637594455
MtSMSRecord,20180713112622,,,3384066821637594455
MtSMSRecord,20180713112622,,,7566424924061690786
MoCallRecord,20180713112521,,12112.0,9112965343140037090
MtCallRecord,20180713112521,,,9112965343140037090
MtCallRecord,20180713112613,,,100522878055864001
MoCallRecord,20180713112526,,35598.0,6531640046144262463
MtCallRecord,20180713112526,,,6531640046144262463
MoCallRecord,20180713112613,,34133.0,100522878055864001
MoCallRecord,20180713112617,,12032.0,4977074126980518952
MtCallRecord,20180713112617,,,4977074126980518952
MtCallRecord,20180713112512,,,8185796986057981041
MoCallRecord,20180713112422,,10073.0,4151133519008086207
OutGatewayRecord,20180713112422,,10073.0,4151133519008086207
MoCallRecord,20180713112512,,20263.0,8185796986057981041
MtCallRecord,20180713112605,,,4152484532286988840
MoCallRecord,20180713112615,,14327.0,6640076878422069036
MtCallRecord,20180713112615,,,6640076878422069036
MoCallRecord,20180713112605,,12212.0,4152484532286988840
MoCallRecord,20180713112558,,20342.0,8982196806209365749
MtCallRecord,20180713112558,,,8982196806209365749
MtSMSRecord,20180713112623,,,6213509167247245458
MtSMSRecord,20180713112623,,,3384066821637594455
MoCallRecord,20180713112536,,10372.0,2474007400683362279
OutGatewayRecord,20180713112536,,10372.0,2474007400683362279
MtSMSRecord,20180713112623,,,3384066821637594455
MtCallRecord,20180713112554,,,5197291564793842607
MoCallRecord,20180713112617,,12246.0,5439689757642801732
MtCallRecord,20180713112617,,,5439689757642801732
MoCallRecord,20180713112554,,35741.0,5197291564793842607
MtSMSRecord,20180713112623,,,3384066821637594455
MoCallRecord,20180713112546,,35000.0,8216834999920229116
MtCallRecord,20180713112546,,,8216834999920229116
MoCallRecord,20180713112535,,34132.0,3894974213485242580
MtCallRecord,20180713112535,,,3894974213485242580
MtSMSRecord,20180713112622,,,3384066821637594455
MoCallRecord,20180713112608,,20583.0,6568066590613746084
MtCallRecord,20180713112353,,,5903326452681229212
MoCallRecord,20180713112353,,22452.0,5903326452681229212
IncGatewayRecord,20180713112519,,34983.0,840351147735284304
MtCallRecord,20180713112519,,,840351147735284304
MoCallRecord,20180713112359,,12053.0,5245359304074463913
MtCallRecord,20180713112359,,,5245359304074463913
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112622,,,2360232289363115828
MtSMSRecord,20180713112622,,,3384066821637594455
MtSMSRecord,20180713112623,,,7566424924061690786
MoSMSRecord,20180713112623,,40522.0,6733127227140548537
MtCallRecord,20180713112431,,,2915512961269459694
MtSMSRecord,20180713112623,,,7566424924061690786
MtCallRecord,20180713112611,,,713620668253556429
MoCallRecord,20180713112431,,22372.0,2915512961269459694
MoCallRecord,20180713112611,,22092.0,713620668253556429
MtSMSRecord,20180713112623,,,7566424924061690786
MoCallRecord,20180713112615,,22281.0,7078397045391157941
MtCallRecord,20180713112615,,,7078397045391157941
MoCallRecord,20180713112609,,12221.0,4901485205420048349
MtCallRecord,20180713112609,,,4901485205420048349
MtSMSRecord,20180713112624,,,3384066821637594455
IncGatewayRecord,20180713112528,,10151.0,1060175438767175256
MtCallRecord,20180713112528,,,1060175438767175256
MoCallRecord,20180713112617,,40374.0,5508462130069361214
MtSMSRecord,20180713112624,,,3384066821637594455
MoSMSRecord,20180713112624,,10381.0,7535635464098506159
MtSMSRecord,20180713112625,,,6820442458578500418
MoCallRecord,20180713112612,,22092.0,8477008219947808819
MtCallRecord,20180713112612,,,8477008219947808819
MtCallRecord,20180713112619,,,116766127484149021
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112619,,34402.0,116766127484149021
MtCallRecord,20180713112618,,,1854248044449613565
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112618,,12012.0,1854248044449613565
MoCallRecord,20180713112546,,35578.0,5374016838754380534
OutGatewayRecord,20180713112546,,35578.0,5374016838754380534
MoCallRecord,20180713112517,,20623.0,7147324568841724934
OutGatewayRecord,20180713112517,,20623.0,7147324568841724934
MoCallRecord,20180713112602,,14022.0,4252788732765439441
MoCallRecord,20180713112603,,40321.0,44456013358303813
MtCallRecord,20180713112602,,,4252788732765439441
MtCallRecord,20180713112603,,,44456013358303813
MtCallRecord,20180713112511,,,2727450958456151032
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112615,,20741.0,7144076906325493973
MtCallRecord,20180713112615,,,7144076906325493973
MtSMSRecord,20180713112624,,,7566424924061690786
MoCallRecord,20180713112541,,20802.0,589353585811637799
MtCallRecord,20180713112541,,,589353585811637799
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112608,,14231.0,7771170931236345348
MtSMSRecord,20180713112625,,,3384066821637594455
MtCallRecord,20180713112608,,,7771170931236345348
MoCallRecord,20180713112511,,20121.0,2727450958456151032
MtCallRecord,20180713112538,,,1063415305685368499
MoCallRecord,20180713112538,,35770.0,1063415305685368499
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112537,,20101.0,1250623313994114979
MtCallRecord,20180713112537,,,1250623313994114979
MoCallRecord,20180713112620,,10069.0,3123434418042815022
MtCallRecord,20180713112620,,,3123434418042815022
MtCallRecord,20180713112607,,,3925673964669308416
MoCallRecord,20180713112607,,34708.0,3925673964669308416
MoCallRecord,20180713112535,,14182.0,2489843142399895896
MtCallRecord,20180713112535,,,2489843142399895896
MoCallRecord,20180713112553,,12247.0,2750579823361952844
MtCallRecord,20180713112553,,,2750579823361952844
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112543,,12042.0,4771078823183088207
MtCallRecord,20180713112543,,,4771078823183088207
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112613,,34998.0,6005804999784634815
OutGatewayRecord,20180713112613,,34998.0,6005804999784634815
MoSMSRecord,20180713112624,,20643.0,8162753314074690243
MtSMSRecord,20180713112624,,,3384066821637594455
MtCallRecord,20180713112619,,,5769137729227130875
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112619,,10106.0,5769137729227130875
MtSMSRecord,20180713112625,,,3384066821637594455
MtCallRecord,20180713112533,,,1974216161204358468
MoCallRecord,20180713112621,,12081.0,6926611972015252339
MtCallRecord,20180713112621,,,6926611972015252339
MoCallRecord,20180713112533,,20802.0,1974216161204358468
MoCallRecord,20180713112619,,12112.0,1059426532091766612
MtCallRecord,20180713112619,,,1059426532091766612
MtCallRecord,20180713112603,,,1166326279577731
MoCallRecord,20180713112558,,40541.0,3420832393502652215
MtCallRecord,20180713112558,,,3420832393502652215
MtSMSRecord,20180713112624,,,3384066821637594455
MoSMSRecord,20180713112624,,35519.0,1607263535872756059
MtSMSRecord,20180713112624,,,6766153947758062725
MoCallRecord,20180713112616,,20233.0,289626431599067052
MtCallRecord,20180713112616,,,289626431599067052
MtSMSRecord,20180713112625,,,3384066821637594455
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112617,,34051.0,8891265570892516568
MtCallRecord,20180713112617,,,8891265570892516568
OutGatewayRecord,20180713112546,,12797.0,8849224174047552455
MoCallRecord,20180713112546,,12797.0,8849224174047552455
MtSMSRecord,20180713112625,,,2360232289363115828
MoSMSRecord,20180713112625,,40273.0,5066857346249723686
MoCallRecord,20180713112540,,35394.0,471440972341790559
MtCallRecord,20180713112540,,,471440972341790559
MoCallRecord,20180713112611,,14346.0,7635408014316635564
MtCallRecord,20180713112611,,,7635408014316635564
MoCallRecord,20180713112613,,14348.0,5200894838740867834
MoCallRecord,20180713112554,,12163.0,7498261435240710173
MtCallRecord,20180713112554,,,7498261435240710173
MoCallRecord,20180713112607,,12023.0,644642341888911678
MtCallRecord,20180713112607,,,644642341888911678
IncGatewayRecord,20180713112609,,10371.0,521608952573041803
MtCallRecord,20180713112609,,,521608952573041803
MtCallRecord,20180713112547,,,3697294776194130482
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112547,,34994.0,3697294776194130482
MoSMSRecord,20180713112625,,12213.0,1057981128940116738
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112542,,22023.0,4216965813415756729
MtCallRecord,20180713112542,,,4216965813415756729
MoCallRecord,20180713112510,,35475.0,6450158936223311245
MtCallRecord,20180713112510,,,6450158936223311245
MoSMSRecord,20180713112624,,12053.0,4818698572104168863
MtSMSRecord,20180713112625,,,3384066821637594455
MtSMSRecord,20180713112625,,,2360232289363115828
IncGatewayRecord,20180713112607,,34605.0,9174459379896909253
MtCallRecord,20180713112607,,,9174459379896909253
MtSMSRecord,20180713112624,,,3384066821637594455
IncGatewayRecord,20180713112508,,21153.0,4529253743214731838
MtCallRecord,20180713112508,,,4529253743214731838
MtSMSRecord,20180713112624,,,3315064811260351537
MtCallRecord,20180713112606,,,9116456257128560375
MoCallRecord,20180713112529,,10142.0,1290563725160723738
MtCallRecord,20180713112529,,,1290563725160723738
MoCallRecord,20180713112606,,34098.0,9116456257128560375
MoCallRecord,20180713112614,,20893.0,6934497514997000993
MtCallRecord,20180713112527,,,7187697021890765801
MoCallRecord,20180713112527,,14142.0,7187697021890765801
IncGatewayRecord,20180713112609,,10133.0,3476564755106718686
MtCallRecord,20180713112609,,,3476564755106718686
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112615,,12112.0,4145482382953682435
MtCallRecord,20180713112532,,,4118110940614179497
MoCallRecord,20180713112532,,34527.0,4118110940614179497
MoCallRecord,20180713112601,,20463.0,4766133914159313507
MtCallRecord,20180713112601,,,4766133914159313507
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112540,,40112.0,3968419213592756915
MtCallRecord,20180713112540,,,3968419213592756915
MtSMSRecord,20180713112624,,,2360232289363115828
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112616,,20331.0,9078167831880762596
MtSMSRecord,20180713112625,,,2559855546297102659
MtSMSRecord,20180713112625,,,2360232289363115828
MoCallRecord,20180713112606,,14022.0,5856154063199108100
MtCallRecord,20180713112606,,,5856154063199108100
MoCallRecord,20180713112615,,20982.0,5219703762910520562
MoCallRecord,20180713112601,,22118.0,7239473072907488424
MtCallRecord,20180713112601,,,7239473072907488424
MoCallRecord,20180713112537,,34014.0,6709761008569625736
MtCallRecord,20180713112537,,,6709761008569625736
MtSMSRecord,20180713112624,,,2360232289363115828
MtSMSRecord,20180713112624,,,7566424924061690786
MtSMSRecord,20180713112625,,,3384066821637594455
MtSMSRecord,20180713112625,,,7566424924061690786
MoSMSRecord,20180713112625,,20883.0,6130262167263551832
MoCallRecord,20180713112554,,34161.0,437684149505910039
MtCallRecord,20180713112554,,,437684149505910039
MtCallRecord,20180713112320,,,1076633069930303714
MoCallRecord,20180713112320,,34339.0,1076633069930303714
MtSMSRecord,20180713112625,,,3384066821637594455
MoSMSRecord,20180713112625,,40103.0,6400540552387747129
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112624,,,3384066821637594455
MtSMSRecord,20180713112625,,,7566424924061690786
MoCallRecord,20180713112542,,22381.0,2481054849459819062
MtCallRecord,20180713112542,,,2481054849459819062
MoCallRecord,20180713112510,,14083.0,4551728792019508280
MtCallRecord,20180713112510,,,4551728792019508280
MoCallRecord,20180713112607,,12067.0,5180574674582474520
MtCallRecord,20180713112607,,,5180574674582474520
MtSMSRecord,20180713112625,,,2360232289363115828
MtCallRecord,20180713112540,,,6071659522196329995
MtSMSRecord,20180713112624,,,6647700916843399878
MoCallRecord,20180713112553,,14197.0,9190054763901055993
MtCallRecord,20180713112553,,,9190054763901055993
MtSMSRecord,20180713112624,,,2360232289363115828
MoSMSRecord,20180713112624,,35444.0,824168928113909962
MoCallRecord,20180713112620,,34062.0,1937422329922512424
IncGatewayRecord,20180713112516,,20121.0,5376369305476329247
MtCallRecord,20180713112516,,,5376369305476329247
MoCallRecord,20180713112616,,20646.0,7330027412427575870
MtCallRecord,20180713112616,,,7330027412427575870
MoCallRecord,20180713112613,,22031.0,6792807799398229942
MtCallRecord,20180713112613,,,6792807799398229942
MoCallRecord,20180713112618,,20521.0,1511077374446843933
MtSMSRecord,20180713112625,,,3384066821637594455
MoCallRecord,20180713112615,,20223.0,5410554408605959366
MtCallRecord,20180713112615,,,5410554408605959366
IncGatewayRecord,20180713112337,,20561.0,4746451175277527656
MtCallRecord,20180713112337,,,4746451175277527656
MoCallRecord,20180713112619,,20991.0,6507135307690098225
MtCallRecord,20180713112619,,,6507135307690098225
MoCallRecord,20180713112518,,14231.0,3378080321871539170
MtCallRecord,20180713112518,,,3378080321871539170
MoCallRecord,20180713112526,,14241.0,8425727009562087867
MtCallRecord,20180713112526,,,8425727009562087867
MoCallRecord,20180713112553,,14072.0,2950238190759375421
MtCallRecord,20180713112553,,,2950238190759375421
MoCallRecord,20180713112616,,22451.0,1921784297684302757
MtCallRecord,20180713112616,,,1921784297684302757
MoCallRecord,20180713112608,,34227.0,7204808300944314608
MtCallRecord,20180713112608,,,7204808300944314608
MtSMSRecord,20180713112625,,,7566424924061690786
MtSMSRecord,20180713112625,,,3384066821637594455
MtSMSRecord,20180713112624,,,3384066821637594455
MoCallRecord,20180713112555,,20183.0,2739012322659224513
MtCallRecord,20180713112555,,,2739012322659224513
MtSMSRecord,20180713112624,,,3388885410516373073
MtSMSRecord,20180713112624,,,3388885410516373073
MtSMSRecord,20180713112624,,,2360232289363115828
MoCallRecord,20180713112605,,14332.0,4770933254057367099
MtCallRecord,20180713112605,,,4770933254057367099
MtSMSRecord,20180713112624,,,6213509167247245458
MoCallRecord,20180713112559,,20371.0,7668054835249785148
MtCallRecord,20180713112559,,,7668054835249785148
MtSMSRecord,20180713112625,,,2360232289363115828
MoSMSRecord,20180713112625,,20381.0,861171095931361273
MtSMSRecord,20180713112625,,,2360232289363115828
